year,climate_zone,continent,mean_temp_C,mean_pr_mm_day,mean_spi
1947,Polar,Antarctica,-31.3253,0.775,0.3082
1947,Polar,Asia,-16.9199,0.8943,0.3803
1947,Polar,Europe,-7.2374,1.7004,0.0014
1947,Polar,North America,-16.9088,0.8412,0.5023
1947,Polar,Ocean / Unclassified,-19.5357,0.5766,0.2332
1947,Temperate,Africa,19.7518,1.5829,0.6898
1947,Temperate,Antarctica,-2.4171,2.4329,-0.4077
1947,Temperate,Asia,5.8259,2.4234,0.3244
1947,Temperate,Australia-Oceania,16.6585,2.0185,-0.0521
1947,Temperate,Europe,7.375,2.448,0.4576
1947,Temperate,North America,7.0978,2.547,-0.0739
1947,Temperate,Ocean / Unclassified,11.4703,2.9602,0.1792
1947,Temperate,South America,12.6165,2.5109,0.3216
1947,Tropical,Africa,26.9321,1.9673,-0.3511
1947,Tropical,Asia,27.3705,5.0352,-0.4513
1947,Tropical,Australia-Oceania,26.5986,5.0542,-0.4212
1947,Tropical,North America,24.7618,2.4813,-0.5274
1947,Tropical,Ocean / Unclassified,26.4404,4.9436,0.2693
1947,Tropical,South America,26.2593,4.3941,-0.2727
1948,Polar,Antarctica,-32.4765,0.7076,0.0891
1948,Polar,Asia,-15.7044,0.912,0.4148
1948,Polar,Europe,-5.3164,1.8368,0.3269
1948,Polar,North America,-18.3843,0.798,0.5349
1948,Polar,Ocean / Unclassified,-18.9976,0.61,0.8476
1948,Temperate,Africa,19.6049,1.4153,-0.2609
1948,Temperate,Antarctica,-2.5196,2.4502,0.248
1948,Temperate,Asia,5.4864,2.4004,0.2106
1948,Temperate,Australia-Oceania,16.3708,2.2653,0.0454
1948,Temperate,Europe,8.3914,2.2452,-0.0718
1948,Temperate,North America,6.8051,2.6323,-0.0466
1948,Temperate,Ocean / Unclassified,11.4725,2.9337,0.0477
1948,Temperate,South America,12.7703,2.2381,-0.1463
1948,Tropical,Africa,26.1308,2.2446,0.2011
1948,Tropical,Asia,26.9551,5.3589,0.307
1948,Tropical,Australia-Oceania,26.5199,5.2362,-0.0868
1948,Tropical,North America,24.6787,3.1908,0.057
1948,Tropical,Ocean / Unclassified,25.494,4.3516,0.0317
1948,Tropical,South America,24.882,4.4055,0.5824
1949,Polar,Antarctica,-32.8057,0.6927,-0.5532
1949,Polar,Asia,-16.9473,0.8167,0.0493
1949,Polar,Europe,-5.6291,1.847,0.5994
1949,Polar,North America,-18.5525,0.7781,-0.2107
1949,Polar,Ocean / Unclassified,-19.5893,0.5233,0.1581
1949,Temperate,Africa,19.6975,1.4401,-0.2911
1949,Temperate,Antarctica,-3.1865,2.4433,0.2874
1949,Temperate,Asia,5.4828,2.3571,0.1703
1949,Temperate,Australia-Oceania,16.1286,2.2778,0.4313
1949,Temperate,Europe,8.4431,2.3202,-0.3022
1949,Temperate,North America,6.821,2.5527,0.049
1949,Temperate,Ocean / Unclassified,11.5106,2.9929,0.0077
1949,Temperate,South America,12.6372,2.2356,-0.4305
1949,Tropical,Africa,25.9225,1.8972,-0.2353
1949,Tropical,Asia,26.6042,5.4551,0.2909
1949,Tropical,Australia-Oceania,26.0731,5.3374,0.4531
1949,Tropical,North America,24.5081,3.1728,0.3274
1949,Tropical,Ocean / Unclassified,25.2622,4.1438,0.0799
1949,Tropical,South America,24.3408,4.7475,1.1293
1950,Polar,Antarctica,-31.7724,0.7073,-0.4455
1950,Polar,Asia,-15.8801,0.8722,-0.2515
1950,Polar,Europe,-4.896,1.804,0.2763
1950,Polar,North America,-18.3828,0.7488,-0.3069
1950,Polar,Ocean / Unclassified,-18.5219,0.5164,-0.7636
1950,Temperate,Africa,19.7352,1.5631,-0.2243
1950,Temperate,Antarctica,-2.5653,2.2107,-0.5389
1950,Temperate,Asia,5.2243,2.2736,-0.0221
1950,Temperate,Australia-Oceania,16.0063,2.1157,0.0943
1950,Temperate,Europe,8.067,2.3248,0.1585
1950,Temperate,North America,6.6336,2.6731,-0.0708
1950,Temperate,Ocean / Unclassified,11.4374,3.0677,0.2665
1950,Temperate,South America,12.3941,2.3598,-0.2481
1950,Tropical,Africa,26.0956,2.205,-0.3542
1950,Tropical,Asia,26.7107,5.457,0.2249
1950,Tropical,Australia-Oceania,26.1227,5.4307,0.1897
1950,Tropical,North America,24.7532,3.1435,-0.0362
1950,Tropical,Ocean / Unclassified,25.9228,4.211,-0.0934
1950,Tropical,South America,25.1785,3.8831,0.2891
1951,Polar,Antarctica,-32.1946,0.725,-0.1795
1951,Polar,Asia,-15.1211,0.8423,-0.2072
1951,Polar,Europe,-5.506,1.8137,0.0776
1951,Polar,North America,-16.8298,0.8124,-0.3049
1951,Polar,Ocean / Unclassified,-17.3385,0.5554,-0.5884
1951,Temperate,Africa,19.7016,1.6096,0.3365
1951,Temperate,Antarctica,-3.2662,2.3046,-0.6181
1951,Temperate,Asia,4.6038,2.3658,-0.0539
1951,Temperate,Australia-Oceania,16.1824,2.05,-0.2818
1951,Temperate,Europe,8.1883,2.4584,-0.0121
1951,Temperate,North America,7.0633,2.6956,0.2626
1951,Temperate,Ocean / Unclassified,11.4186,2.9198,0.1251
1951,Temperate,South America,12.2451,2.6019,0.3934
1951,Tropical,Africa,26.9348,1.8963,0.016
1951,Tropical,Asia,27.1657,4.8887,-0.2377
1951,Tropical,Australia-Oceania,26.4831,4.9253,-0.4852
1951,Tropical,North America,24.8044,2.3186,-0.2841
1951,Tropical,Ocean / Unclassified,26.5061,5.2315,0.0599
1951,Tropical,South America,26.4577,3.6704,-0.5408
1952,Polar,Antarctica,-32.1594,0.7354,-0.0233
1952,Polar,Asia,-16.6998,0.8808,0.2764
1952,Polar,Europe,-7.1698,1.6364,0.0444
1952,Polar,North America,-16.5784,0.815,0.3778
1952,Polar,Ocean / Unclassified,-18.5557,0.6202,0.7271
1952,Temperate,Africa,19.8217,1.4565,0.2795
1952,Temperate,Antarctica,-3.1284,2.3631,-0.5808
1952,Temperate,Asia,5.096,2.3356,0.1223
1952,Temperate,Australia-Oceania,16.5887,2.2058,0.0954
1952,Temperate,Europe,7.8742,2.3599,0.1912
1952,Temperate,North America,7.2329,2.6894,0.1082
1952,Temperate,Ocean / Unclassified,11.3058,2.9089,0.0427
1952,Temperate,South America,12.7462,2.4518,0.2778
1952,Tropical,Africa,26.657,1.9923,-0.4033
1952,Tropical,Asia,27.3171,5.139,-0.2108
1952,Tropical,Australia-Oceania,26.6333,4.9783,-0.3761
1952,Tropical,North America,24.8733,2.6302,-0.7363
1952,Tropical,Ocean / Unclassified,26.2463,4.9005,0.2778
1952,Tropical,South America,26.0713,4.1941,-0.4897
1953,Polar,Antarctica,-33.0835,0.7254,-0.1744
1953,Polar,Asia,-15.4715,0.9053,0.5722
1953,Polar,Europe,-6.0453,1.7655,-0.1204
1953,Polar,North America,-17.8105,0.8754,0.6249
1953,Polar,Ocean / Unclassified,-18.1923,0.5849,1.1085
1953,Temperate,Africa,19.4737,1.4674,-0.2632
1953,Temperate,Antarctica,-2.924,2.4763,0.12
1953,Temperate,Asia,5.2461,2.2451,-0.0509
1953,Temperate,Australia-Oceania,16.1815,2.3486,0.3363
1953,Temperate,Europe,8.1285,2.4131,0.2453
1953,Temperate,North America,6.8802,2.6465,0.1217
1953,Temperate,Ocean / Unclassified,11.4302,2.9056,-0.1553
1953,Temperate,South America,12.593,2.1838,-0.381
1953,Tropical,Africa,25.8572,2.3576,0.128
1953,Tropical,Asia,26.7338,5.6432,0.2988
1953,Tropical,Australia-Oceania,26.3248,5.2039,0.1074
1953,Tropical,North America,24.8418,3.6242,0.4674
1953,Tropical,Ocean / Unclassified,25.55,4.1192,0.0727
1953,Tropical,South America,24.8936,4.0256,0.0942
1954,Polar,Antarctica,-32.1445,0.7372,-0.387
1954,Polar,Asia,-16.739,0.7777,0.0478
1954,Polar,Europe,-6.1388,1.5593,-0.2748
1954,Polar,North America,-17.5419,0.7803,0.5233
1954,Polar,Ocean / Unclassified,-18.2327,0.5582,0.6197
1954,Temperate,Africa,19.7809,1.5522,0.0198
1954,Temperate,Antarctica,-2.643,2.3715,0.4893
1954,Temperate,Asia,4.6753,2.2104,-0.1745
1954,Temperate,Australia-Oceania,16.0293,2.1427,0.0791
1954,Temperate,Europe,7.3046,2.3465,-0.1322
1954,Temperate,North America,7.0301,2.635,-0.0215
1954,Temperate,Ocean / Unclassified,11.459,3.0017,-0.0796
1954,Temperate,South America,12.6637,2.3828,-0.5046
1954,Tropical,Africa,26.0696,2.1117,0.2904
1954,Tropical,Asia,26.703,5.4427,0.2091
1954,Tropical,Australia-Oceania,26.3122,5.4993,0.1431
1954,Tropical,North America,24.7379,3.1384,0.2261
1954,Tropical,Ocean / Unclassified,25.8679,4.2916,-0.0534
1954,Tropical,South America,25.2153,3.9261,0.036
1955,Polar,Antarctica,-31.4806,0.7537,0.4053
1955,Polar,Asia,-16.1172,0.8622,-0.4217
1955,Polar,Europe,-7.0598,1.7451,-0.6932
1955,Polar,North America,-16.6375,0.8087,-0.0922
1955,Polar,Ocean / Unclassified,-18.573,0.5114,-0.3482
1955,Temperate,Africa,19.5688,1.5534,-0.0361
1955,Temperate,Antarctica,-2.3149,2.2881,-0.6943
1955,Temperate,Asia,5.0947,2.3335,-0.0507
1955,Temperate,Australia-Oceania,16.3072,2.2084,-0.0329
1955,Temperate,Europe,8.2941,2.5622,0.8113
1955,Temperate,North America,7.3023,2.6663,0.0734
1955,Temperate,Ocean / Unclassified,11.429,2.9837,0.185
1955,Temperate,South America,12.5276,2.4919,0.2586
1955,Tropical,Africa,26.3749,2.0332,0.2149
1955,Tropical,Asia,27.1056,5.1967,-0.109
1955,Tropical,Australia-Oceania,26.5106,5.2184,-0.1902
1955,Tropical,North America,24.5356,2.5199,-0.2033
1955,Tropical,Ocean / Unclassified,26.3062,4.7218,-0.0201
1955,Tropical,South America,26.0757,3.8698,-0.4912
1956,Polar,Antarctica,-31.902,0.7372,0.0988
1956,Polar,Asia,-17.094,0.759,-0.5431
1956,Polar,Europe,-5.9589,1.7817,-0.1194
1956,Polar,North America,-17.7975,0.8126,0.4047
1956,Polar,Ocean / Unclassified,-19.3413,0.5211,-0.7401
1956,Temperate,Africa,19.6643,1.5857,0.183
1956,Temperate,Antarctica,-2.5843,2.3401,-0.4575
1956,Temperate,Asia,4.6339,2.3009,-0.1404
1956,Temperate,Australia-Oceania,16.2685,2.0907,0.0182
1956,Temperate,Europe,7.6218,2.3215,0.3053
1956,Temperate,North America,7.072,2.6394,0.1112
1956,Temperate,Ocean / Unclassified,11.4483,2.9863,0.1189
1956,Temperate,South America,12.4747,2.463,0.2489
1956,Tropical,Africa,26.4389,2.0643,-0.0127
1956,Tropical,Asia,27.1062,5.2531,0.0804
1956,Tropical,Australia-Oceania,26.4675,5.1147,-0.2956
1956,Tropical,North America,24.69,2.8394,-0.3526
1956,Tropical,Ocean / Unclassified,26.3756,4.6801,0.002
1956,Tropical,South America,26.2581,3.7037,-0.6498
1957,Polar,Antarctica,-31.6648,0.7461,-0.0728
1957,Polar,Asia,-15.6328,0.9155,-0.335
1957,Polar,Europe,-5.4016,1.8768,0.5466
1957,Polar,North America,-16.5655,0.7791,-0.0113
1957,Polar,Ocean / Unclassified,-17.6021,0.5487,-0.394
1957,Temperate,Africa,19.9742,1.5362,0.4211
1957,Temperate,Antarctica,-2.8786,2.3511,-0.2624
1957,Temperate,Asia,4.7861,2.4326,0.1257
1957,Temperate,Australia-Oceania,16.4572,2.1958,-0.0366
1957,Temperate,Europe,7.3813,2.5299,0.3543
1957,Temperate,North America,7.0476,2.5666,-0.1128
1957,Temperate,Ocean / Unclassified,11.2924,2.8772,0.0063
1957,Temperate,South America,12.248,2.4382,-0.0301
1957,Tropical,Africa,26.9513,1.8133,-0.3323
1957,Tropical,Asia,27.2603,5.1103,-0.1799
1957,Tropical,Australia-Oceania,26.5605,5.2661,-0.2403
1957,Tropical,North America,24.7198,2.8877,0.0868
1957,Tropical,Ocean / Unclassified,26.2748,4.816,0.1428
1957,Tropical,South America,26.1275,4.3396,-0.287
1958,Polar,Antarctica,-31.1285,0.7632,0.48
1958,Polar,Asia,-18.0387,0.8285,0.2209
1958,Polar,Europe,-6.4898,1.7334,0.7644
1958,Polar,North America,-18.4199,0.8123,0.1679
1958,Polar,Ocean / Unclassified,-20.3019,0.5661,-0.0204
1958,Temperate,Africa,19.9202,1.4664,0.0156
1958,Temperate,Antarctica,-2.4825,2.3456,-0.3047
1958,Temperate,Asia,5.408,2.3076,0.1325
1958,Temperate,Australia-Oceania,16.4769,2.0389,-0.2205
1958,Temperate,Europe,7.8326,2.2794,-0.0699
1958,Temperate,North America,6.7724,2.5885,-0.1333
1958,Temperate,Ocean / Unclassified,11.3572,2.9313,-0.137
1958,Temperate,South America,12.3924,2.3738,-0.143
1958,Tropical,Africa,26.375,2.4597,-0.2229
1958,Tropical,Asia,26.8884,5.5439,0.2134
1958,Tropical,Australia-Oceania,26.5022,5.3292,0.0867
1958,Tropical,North America,24.9203,3.4401,0.3347
1958,Tropical,Ocean / Unclassified,25.8526,4.1366,0.0488
1958,Tropical,South America,25.3349,4.1169,0.4767
1959,Polar,Antarctica,-30.8538,0.7691,0.4306
1959,Polar,Asia,-16.3316,0.8308,0.0263
1959,Polar,Europe,-7.4728,1.8898,0.2816
1959,Polar,North America,-18.8925,0.7988,-0.0372
1959,Polar,Ocean / Unclassified,-19.3643,0.5806,0.5504
1959,Temperate,Africa,19.6761,1.5099,-0.0365
1959,Temperate,Antarctica,-2.3218,2.3454,-0.3433
1959,Temperate,Asia,5.1584,2.2774,0.0981
1959,Temperate,Australia-Oceania,16.1134,2.1689,-0.1689
1959,Temperate,Europe,7.8297,2.2778,-0.4852
1959,Temperate,North America,6.7871,2.6467,-0.0461
1959,Temperate,Ocean / Unclassified,11.3988,2.9793,-0.0317
1959,Temperate,South America,12.5861,2.4206,0.115
1959,Tropical,Africa,26.1349,2.1931,0.53
1959,Tropical,Asia,26.7015,5.4359,0.1975
1959,Tropical,Australia-Oceania,26.3298,5.6678,0.2377
1959,Tropical,North America,24.8784,3.4249,0.517
1959,Tropical,Ocean / Unclassified,25.9039,4.1611,-0.1486
1959,Tropical,South America,25.5257,3.8549,-0.2225
1960,Polar,Antarctica,-30.9175,0.7723,0.3278
1960,Polar,Asia,-15.2153,0.8537,-0.1403
1960,Polar,Europe,-5.1608,1.7081,0.2423
1960,Polar,North America,-17.3012,0.7622,-0.0555
1960,Polar,Ocean / Unclassified,-18.1958,0.5696,0.8231
1960,Temperate,Africa,19.6634,1.7253,0.3792
1960,Temperate,Antarctica,-2.649,2.3057,-0.3165
1960,Temperate,Asia,4.8979,2.32,-0.1678
1960,Temperate,Australia-Oceania,16.4254,2.1894,-0.1939
1960,Temperate,Europe,7.9262,2.5518,0.5097
1960,Temperate,North America,7.1133,2.6428,-0.0076
1960,Temperate,Ocean / Unclassified,11.3411,2.9466,-0.0022
1960,Temperate,South America,12.2859,2.4005,-0.1616
1960,Tropical,Africa,26.5002,2.0907,0.2857
1960,Tropical,Asia,27.0909,4.8632,-0.1418
1960,Tropical,Australia-Oceania,26.4001,5.1105,-0.0709
1960,Tropical,North America,24.6885,2.6467,-0.0292
1960,Tropical,Ocean / Unclassified,26.4676,5.0071,-0.021
1960,Tropical,South America,26.4468,3.4444,-0.7123
1961,Polar,Antarctica,-32.5718,0.7137,0.2978
1961,Polar,Asia,-16.7112,0.876,0.1724
1961,Polar,Europe,-4.5173,1.7307,-0.1724
1961,Polar,North America,-17.6387,0.8385,0.0423
1961,Polar,Ocean / Unclassified,-19.6069,0.5805,0.5732
1961,Temperate,Africa,19.7468,1.5331,0.4014
1961,Temperate,Antarctica,-2.6585,2.5094,-0.0419
1961,Temperate,Asia,4.8149,2.4025,0.1183
1961,Temperate,Australia-Oceania,16.466,2.3279,0.4263
1961,Temperate,Europe,7.5287,2.3725,0.5184
1961,Temperate,North America,6.8984,2.5017,-0.1582
1961,Temperate,Ocean / Unclassified,11.4335,2.8789,-0.0407
1961,Temperate,South America,12.9766,2.3836,-0.0905
1961,Tropical,Africa,26.9191,2.1755,0.3087
1961,Tropical,Asia,27.3537,5.0812,-0.3165
1961,Tropical,Australia-Oceania,26.6261,4.9537,-0.4554
1961,Tropical,North America,24.5738,2.622,-0.3122
1961,Tropical,Ocean / Unclassified,26.3352,4.8168,0.177
1961,Tropical,South America,26.3001,4.2605,-0.6016
1962,Polar,Antarctica,-32.0531,0.7559,-0.035
1962,Polar,Asia,-16.2493,0.8615,0.2622
1962,Polar,Europe,-6.04,1.8802,0.6386
1962,Polar,North America,-19.0858,0.8024,0.1899
1962,Polar,Ocean / Unclassified,-19.2427,0.5542,0.7037
1962,Temperate,Africa,19.6583,1.5045,0.0026
1962,Temperate,Antarctica,-2.7557,2.4745,0.462
1962,Temperate,Asia,4.9076,2.3653,0.0631
1962,Temperate,Australia-Oceania,16.0668,2.3629,0.2417
1962,Temperate,Europe,7.2794,2.0681,-0.7038
1962,Temperate,North America,6.2467,2.5869,-0.1306
1962,Temperate,Ocean / Unclassified,11.3638,2.8679,-0.2111
1962,Temperate,South America,12.7331,2.1536,-0.2226
1962,Tropical,Africa,26.2475,2.1552,0.1299
1962,Tropical,Asia,26.8722,5.5865,0.5004
1962,Tropical,Australia-Oceania,26.3619,5.0625,0.0227
1962,Tropical,North America,24.5721,3.1412,-0.0001
1962,Tropical,Ocean / Unclassified,25.2423,4.3174,0.1161
1962,Tropical,South America,24.6046,4.5361,0.5939
1963,Polar,Antarctica,-32.2259,0.7181,-0.1333
1963,Polar,Asia,-16.0812,0.9259,0.4395
1963,Polar,Europe,-7.1018,1.7888,0.6466
1963,Polar,North America,-18.7833,0.8006,0.0063
1963,Polar,Ocean / Unclassified,-19.4367,0.5181,-0.2619
1963,Temperate,Africa,19.3879,1.3479,-0.6514
1963,Temperate,Antarctica,-2.5857,2.4043,0.2926
1963,Temperate,Asia,5.4592,2.3235,0.1474
1963,Temperate,Australia-Oceania,16.2338,2.4241,0.7859
1963,Temperate,Europe,7.7049,2.2317,-0.3317
1963,Temperate,North America,6.3728,2.5312,-0.1615
1963,Temperate,Ocean / Unclassified,11.3799,2.9403,-0.3032
1963,Temperate,South America,12.168,2.3379,-0.278
1963,Tropical,Africa,25.3522,1.9182,-0.084
1963,Tropical,Asia,26.2156,5.3845,0.3202
1963,Tropical,Australia-Oceania,25.8697,5.2603,0.5658
1963,Tropical,North America,24.4156,3.7452,0.6341
1963,Tropical,Ocean / Unclassified,25.14,4.1012,0.0247
1963,Tropical,South America,24.2335,4.4431,0.6557
1964,Polar,Antarctica,-32.543,0.7245,-0.407
1964,Polar,Asia,-17.0988,0.8052,0.0472
1964,Polar,Europe,-5.1998,1.7211,-0.2572
1964,Polar,North America,-17.677,0.8163,-0.0699
1964,Polar,Ocean / Unclassified,-18.9376,0.5437,-0.4968
1964,Temperate,Africa,19.3728,1.6294,0.1144
1964,Temperate,Antarctica,-2.6341,2.3179,-0.2677
1964,Temperate,Asia,4.319,2.3366,-0.1304
1964,Temperate,Australia-Oceania,16.1934,1.998,-0.0297
1964,Temperate,Europe,7.3308,2.3701,-0.1356
1964,Temperate,North America,6.4827,2.587,-0.0921
1964,Temperate,Ocean / Unclassified,11.2663,2.9239,-0.1349
1964,Temperate,South America,12.0473,2.6021,0.0529
1964,Tropical,Africa,26.2253,1.9542,-0.4126
1964,Tropical,Asia,26.6763,4.5362,-0.3035
1964,Tropical,Australia-Oceania,25.8701,5.1944,0.0823
1964,Tropical,North America,24.346,2.6713,0.3601
1964,Tropical,Ocean / Unclassified,26.082,4.8398,-0.1507
1964,Tropical,South America,25.7444,3.8663,-0.001
1965,Polar,Antarctica,-31.8874,0.7096,-0.3225
1965,Polar,Asia,-16.5502,0.796,-0.7179
1965,Polar,Europe,-5.8031,1.8548,0.2466
1965,Polar,North America,-18.5672,0.7212,-0.4244
1965,Polar,Ocean / Unclassified,-19.6041,0.5207,-0.7035
1965,Temperate,Africa,19.4756,1.5519,0.3912
1965,Temperate,Antarctica,-2.4757,2.3913,-0.4013
1965,Temperate,Asia,5.004,2.4144,0.0883
1965,Temperate,Australia-Oceania,16.1491,2.227,-0.0972
1965,Temperate,Europe,7.0872,2.3342,0.2188
1965,Temperate,North America,6.4888,2.5139,-0.1833
1965,Temperate,Ocean / Unclassified,11.319,2.8981,-0.0394
1965,Temperate,South America,12.3196,2.4206,0.2207
1965,Tropical,Africa,26.631,1.9064,-0.3056
1965,Tropical,Asia,27.1396,5.1531,-0.4768
1965,Tropical,Australia-Oceania,26.3671,4.9373,-0.3968
1965,Tropical,North America,24.3425,2.6142,-0.5199
1965,Tropical,Ocean / Unclassified,26.0785,4.8235,0.195
1965,Tropical,South America,25.733,4.5396,-0.2361
1966,Polar,Antarctica,-32.4259,0.6997,-0.3332
1966,Polar,Asia,-17.516,0.7927,-0.4571
1966,Polar,Europe,-5.6492,1.7302,0.3065
1966,Polar,North America,-18.6263,0.7904,-0.4882
1966,Polar,Ocean / Unclassified,-19.2149,0.591,-0.0854
1966,Temperate,Africa,19.3367,1.3422,-0.5063
1966,Temperate,Antarctica,-2.6678,2.4266,0.1777
1966,Temperate,Asia,5.1116,2.3268,-0.0757
1966,Temperate,Australia-Oceania,16.0997,2.2913,0.4178
1966,Temperate,Europe,7.1468,2.217,-0.4355
1966,Temperate,North America,6.627,2.554,-0.1136
1966,Temperate,Ocean / Unclassified,11.3637,2.8859,-0.1879
1966,Temperate,South America,12.3984,2.2436,-0.2278
1966,Tropical,Africa,25.8094,2.0454,-0.3486
1966,Tropical,Asia,26.5062,5.5546,0.6427
1966,Tropical,Australia-Oceania,26.1602,5.389,0.2221
1966,Tropical,North America,24.5267,3.5244,0.3123
1966,Tropical,Ocean / Unclassified,25.1979,4.2233,0.0428
1966,Tropical,South America,24.5318,4.2578,0.4717
1967,Polar,Antarctica,-32.0151,0.7561,-0.1042
1967,Polar,Asia,-18.4597,0.7915,-0.6745
1967,Polar,Europe,-7.6234,1.5298,-0.5302
1967,Polar,North America,-18.3808,0.7821,-0.195
1967,Polar,Ocean / Unclassified,-20.4288,0.519,-0.2256
1967,Temperate,Africa,19.6028,1.4996,-0.501
1967,Temperate,Antarctica,-2.7376,2.2665,-0.2098
1967,Temperate,Asia,4.2823,2.2305,-0.1229
1967,Temperate,Australia-Oceania,15.9081,2.2904,0.2663
1967,Temperate,Europe,6.8455,2.412,-0.2209
1967,Temperate,North America,6.7845,2.6357,-0.1164
1967,Temperate,Ocean / Unclassified,11.3699,2.9637,-0.1386
1967,Temperate,South America,12.3446,2.4496,-0.2519
1967,Tropical,Africa,25.9842,1.8965,-0.4975
1967,Tropical,Asia,26.5452,5.3201,0.1406
1967,Tropical,Australia-Oceania,25.9769,5.303,0.4282
1967,Tropical,North America,24.6815,3.019,0.2735
1967,Tropical,Ocean / Unclassified,25.9277,4.5254,-0.0299
1967,Tropical,South America,25.1921,3.7185,0.1279
1968,Polar,Antarctica,-31.648,0.758,0.3165
1968,Polar,Asia,-17.273,0.8414,-0.1448
1968,Polar,Europe,-7.0529,1.4403,-1.4384
1968,Polar,North America,-16.9197,0.7544,-0.0445
1968,Polar,Ocean / Unclassified,-18.5107,0.5051,-0.5922
1968,Temperate,Africa,19.6217,1.6217,0.3171
1968,Temperate,Antarctica,-2.456,2.3099,-0.9018
1968,Temperate,Asia,4.6154,2.3378,0.0689
1968,Temperate,Australia-Oceania,16.0198,2.1125,0.1203
1968,Temperate,Europe,6.7674,2.4822,0.5224
1968,Temperate,North America,6.808,2.6276,-0.0444
1968,Temperate,Ocean / Unclassified,11.4425,2.9674,0.1017
1968,Temperate,South America,12.2293,2.4429,0.2448
1968,Tropical,Africa,26.7656,2.0056,-0.3905
1968,Tropical,Asia,27.0804,5.026,-0.2433
1968,Tropical,Australia-Oceania,26.4087,5.2257,-0.3069
1968,Tropical,North America,24.5217,2.5891,-0.357
1968,Tropical,Ocean / Unclassified,26.4184,4.8699,0.0875
1968,Tropical,South America,26.4558,3.7445,-0.8362
1969,Polar,Antarctica,-32.3043,0.7413,-0.0225
1969,Polar,Asia,-17.275,0.7861,-0.5479
1969,Polar,Europe,-7.043,1.7775,-1.2835
1969,Polar,North America,-17.1918,0.8058,-0.0666
1969,Polar,Ocean / Unclassified,-19.533,0.579,-0.4719
1969,Temperate,Africa,19.9027,1.5635,0.0365
1969,Temperate,Antarctica,-2.5812,2.4832,-0.151
1969,Temperate,Asia,5.0737,2.4216,0.1319
1969,Temperate,Australia-Oceania,16.3358,2.187,0.0205
1969,Temperate,Europe,7.121,2.3241,0.3257
1969,Temperate,North America,6.6709,2.5587,-0.1163
1969,Temperate,Ocean / Unclassified,11.3694,2.885,0.0718
1969,Temperate,South America,12.6447,2.3952,0.1467
1969,Tropical,Africa,26.7387,1.9798,-0.2959
1969,Tropical,Asia,27.2449,5.1729,-0.0236
1969,Tropical,Australia-Oceania,26.6402,4.7791,-0.3468
1969,Tropical,North America,24.6466,2.5519,-0.2913
1969,Tropical,Ocean / Unclassified,26.4133,5.0733,0.1096
1969,Tropical,South America,26.1664,4.0747,-0.2807
1970,Polar,Antarctica,-31.3175,0.7571,0.4639
1970,Polar,Asia,-16.2872,0.8512,-0.0593
1970,Polar,Europe,-8.0077,1.7193,0.3245
1970,Polar,North America,-18.3737,0.7741,-0.1733
1970,Polar,Ocean / Unclassified,-19.9305,0.5306,0.0421
1970,Temperate,Africa,19.5838,1.4543,-0.0791
1970,Temperate,Antarctica,-2.4702,2.3531,0.1877
1970,Temperate,Asia,5.3756,2.391,0.2773
1970,Temperate,Australia-Oceania,16.3964,2.1658,-0.1191
1970,Temperate,Europe,7.4985,2.2931,-0.2635
1970,Temperate,North America,6.3059,2.5754,-0.0349
1970,Temperate,Ocean / Unclassified,11.5025,2.9549,-0.1547
1970,Temperate,South America,12.3391,2.3754,-0.0692
1970,Tropical,Africa,26.1792,2.1993,0.0408
1970,Tropical,Asia,26.7635,5.1989,0.0976
1970,Tropical,Australia-Oceania,26.3355,5.4392,-0.0756
1970,Tropical,North America,24.5289,3.2161,-0.311
1970,Tropical,Ocean / Unclassified,25.5797,4.3254,0.0729
1970,Tropical,South America,25.1181,4.1251,0.0568
1971,Polar,Antarctica,-31.3213,0.734,-0.1462
1971,Polar,Asia,-16.2776,0.9326,0.4462
1971,Polar,Europe,-6.6892,1.658,0.3439
1971,Polar,North America,-19.1686,0.7801,0.0931
1971,Polar,Ocean / Unclassified,-20.1935,0.5248,0.2715
1971,Temperate,Africa,19.1738,1.4557,0.1015
1971,Temperate,Antarctica,-2.8338,2.3762,0.0361
1971,Temperate,Asia,5.4713,2.3735,0.1224
1971,Temperate,Australia-Oceania,15.9678,2.3726,0.5547
1971,Temperate,Europe,7.5776,2.2356,-0.454
1971,Temperate,North America,6.3412,2.5232,-0.1907
1971,Temperate,Ocean / Unclassified,11.5329,2.9784,-0.1452
1971,Temperate,South America,12.3787,2.2564,-0.3576
1971,Tropical,Africa,25.9299,1.9978,-0.1816
1971,Tropical,Asia,26.5113,5.3256,0.1239
1971,Tropical,Australia-Oceania,26.0839,5.2291,0.2876
1971,Tropical,North America,24.4926,3.6336,0.4904
1971,Tropical,Ocean / Unclassified,25.357,4.1746,-0.0156
1971,Tropical,South America,24.5359,4.3058,0.3891
1972,Polar,Antarctica,-31.9424,0.7439,0.0196
1972,Polar,Asia,-14.1435,0.9303,0.9319
1972,Polar,Europe,-5.3123,1.7913,-0.128
1972,Polar,North America,-18.5839,0.7611,-0.1204
1972,Polar,Ocean / Unclassified,-17.5795,0.5771,-0.1756
1972,Temperate,Africa,19.3028,1.4999,-0.2011
1972,Temperate,Antarctica,-2.6329,2.2717,-0.7941
1972,Temperate,Asia,4.7998,2.2284,-0.056
