year,lat,lon,average_spi,peak_spi,drought_duration
1887,81.0,343.75,-1.0191567657984095,-1.0191567657984095,1
1887,83.0,333.75,-1.2430194968035206,-1.2430194968035206,1
1888,-89.0,1.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,3.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,6.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,8.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,11.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,13.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,16.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,18.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,21.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,23.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,26.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,28.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,31.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,33.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,36.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,38.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,41.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,43.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,46.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,48.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,51.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,53.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,56.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,58.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,61.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,63.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,66.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,68.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,71.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,73.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,76.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,78.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,81.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,83.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,86.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,88.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,91.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,93.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,96.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,98.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,101.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,103.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,106.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,108.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,111.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,113.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,116.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,118.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,121.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,123.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,126.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,128.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,131.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,133.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,136.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,138.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,141.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,143.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,146.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,148.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,151.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,153.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,156.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,158.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,161.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,163.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,166.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,168.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,171.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,173.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,176.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,178.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,181.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,183.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,186.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,188.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,191.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,193.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,196.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,198.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,201.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,203.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,206.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,208.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,211.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,213.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,216.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,218.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,221.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,223.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,226.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,228.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,231.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,233.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,236.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,238.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,241.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,243.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,246.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,248.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,251.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,253.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,256.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,258.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,261.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,263.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,266.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,268.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,271.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,273.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,276.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,278.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,281.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,283.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,286.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,288.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,291.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,293.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,296.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,298.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,301.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,303.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,306.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,308.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,311.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,313.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,316.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,318.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,321.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,323.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,326.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,328.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,331.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,333.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,336.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,338.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,341.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,343.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,346.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,348.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,351.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,353.75,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,356.25,-1.3493860152274495,-1.6828855282083026,5
1888,-89.0,358.75,-1.3493860152274495,-1.6828855282083026,5
1888,-87.0,1.25,-1.5308880998890704,-2.0382783501653288,12
1888,-87.0,3.75,-1.7696024407673516,-2.266233503496814,12
1888,-87.0,6.25,-1.660659105431124,-2.1999504529793064,12
1888,-87.0,8.75,-1.559208278307431,-2.237689645210714,12
1888,-87.0,11.25,-1.5743430983816298,-2.231363678665947,10
1888,-87.0,13.75,-1.7697675683001475,-2.2736125764038095,7
1888,-87.0,16.25,-2.1360050109893414,-2.362007383596724,5
1888,-87.0,18.75,-1.844588287665652,-2.247634269047555,6
1888,-87.0,21.25,-1.841586012923375,-2.130624997616398,5
1888,-87.0,23.75,-2.022511961018131,-2.289477656883184,5
1888,-87.0,26.25,-1.9865081015247525,-2.2784886345322897,5
1888,-87.0,28.75,-1.9632148973663006,-2.289426170567229,5
1888,-87.0,31.25,-1.7529136923210393,-2.205360540606321,6
1888,-87.0,33.75,-2.0006679213723073,-2.2700537254739004,5
1888,-87.0,36.25,-1.8057576282165242,-2.2121507991844176,6
1888,-87.0,38.75,-1.7722213991407656,-2.308018932220806,7
1888,-87.0,41.25,-1.7438490788742242,-2.320723022592125,7
1888,-87.0,43.75,-1.924988804730258,-2.1860087448316077,5
1888,-87.0,46.25,-1.8906628678799244,-2.170090088135341,5
1888,-87.0,48.75,-1.632805216357704,-2.026857823735864,5
1888,-87.0,51.25,-1.3809445309834405,-2.056099508216973,10
1888,-87.0,53.75,-1.435494894190805,-2.0322981719946456,7
1888,-87.0,56.25,-1.4851530815488834,-1.9047639171542017,5
1888,-87.0,58.75,-1.3715218207878719,-2.0679592996190332,11
1888,-87.0,61.25,-1.4075686484119354,-2.0255683074574384,11
1888,-87.0,63.75,-1.369808944734055,-1.93346712046499,10
1888,-87.0,66.25,-1.374605696976059,-1.9465023014528673,11
1888,-87.0,68.75,-1.2716572299758218,-1.773802397147833,10
1888,-87.0,71.25,-1.296572567372647,-1.7945824300046276,11
1888,-87.0,73.75,-1.3546029583524315,-1.8580508719534912,11
1888,-87.0,76.25,-1.3158652253547132,-1.8777700078018444,11
1888,-87.0,78.75,-1.3500408461171596,-1.947025099787301,11
1888,-87.0,81.25,-1.2732041645674808,-1.8837392526239936,10
1888,-87.0,83.75,-1.29555399769164,-1.972664663603546,12
1888,-87.0,86.25,-1.3885999266711764,-1.8505296356532743,6
1888,-87.0,88.75,-1.316437527332153,-2.041314041824793,10
1888,-87.0,91.25,-1.3425579758015302,-2.0704518998228236,11
1888,-87.0,93.75,-1.32477773912529,-2.0744700772501123,11
1888,-87.0,96.25,-1.4392775673934872,-2.229205055214498,12
1888,-87.0,98.75,-1.4034084495571388,-1.997730947972454,7
1888,-87.0,101.25,-1.5023204877682408,-2.1187790910145408,7
1888,-87.0,103.75,-1.4812089669222992,-2.0980885610246687,7
1888,-87.0,106.25,-1.4804007074097691,-2.1315370692229387,7
1888,-87.0,108.75,-1.4363213197487366,-2.235228597175832,9
1888,-87.0,111.25,-1.623674402746675,-2.0896068185745977,5
1888,-87.0,113.75,-1.5359756052737765,-2.103634198954857,6
1888,-87.0,116.25,-1.5439700430159191,-1.900566761514436,4
1888,-87.0,118.75,-1.601820338003285,-1.8091782289357383,3
1888,-87.0,121.25,-1.6257692615783135,-1.8148542923367288,3
1888,-87.0,123.75,-1.4769046557141852,-1.952451652182252,5
1888,-87.0,126.25,-1.574902549311765,-2.051006265957265,5
1888,-87.0,128.75,-1.548780988488999,-2.0397166011034864,5
1888,-87.0,131.25,-1.463117629914468,-1.987406869881858,5
1888,-87.0,133.75,-1.4875296812514573,-1.9062396359174365,4
1888,-87.0,136.25,-1.4606434912005957,-1.986557253380756,5
1888,-87.0,138.75,-1.4713340361850886,-1.854003048287656,4
1888,-87.0,141.25,-1.524103142061127,-1.9017858180567224,4
1888,-87.0,143.75,-1.4681451231619445,-1.7013490401481572,3
1888,-87.0,146.25,-1.4430830749527537,-1.7880477169313402,4
1888,-87.0,148.75,-1.424602895934742,-1.7832487495376588,4
1888,-87.0,151.25,-1.3949954410218308,-1.7698643077782303,4
1888,-87.0,153.75,-1.397909223721233,-1.764151812359306,4
1888,-87.0,156.25,-1.3289938379564044,-1.90613400889154,10
1888,-87.0,158.75,-1.2424811165023972,-1.6697251136295277,9
1888,-87.0,161.25,-1.2383918408633687,-1.6372893813131235,7
1888,-87.0,163.75,-1.2170892906312374,-1.3594887603090036,6
1888,-87.0,166.25,-1.0179961438304495,-1.0182892915665938,2
1888,-87.0,168.75,-1.127034944271379,-1.1798953160893684,3
1888,-87.0,171.25,-1.1131383755725484,-1.1795006184703645,6
1888,-87.0,173.75,-1.243710237470906,-1.5305030743106662,9
1888,-87.0,181.25,-1.0414703135092498,-1.0414703135092498,1
1888,-87.0,183.75,-1.1999073352692209,-1.3394255498516716,3
1888,-87.0,186.25,-1.3408849364806044,-1.4931777733949978,4
1888,-87.0,188.75,-1.2578266836360585,-1.366189456720467,3
1888,-87.0,191.25,-1.0107576525814297,-1.0107576525814297,1
1888,-87.0,193.75,-1.1224848683019921,-1.1367924446348976,2
1888,-87.0,196.25,-1.1813712145958344,-1.3676880957945228,7
1888,-87.0,198.75,-1.0244525953825974,-1.0244525953825974,1
1888,-87.0,211.25,-1.11863929083725,-1.230199206248746,7
1888,-87.0,298.75,-1.0297987257918548,-1.0499539230571266,3
1888,-87.0,301.25,-1.246673551467774,-1.312130735074209,6
1888,-87.0,303.75,-1.1735102181699404,-1.2752550886175076,6
1888,-87.0,306.25,-1.0840630365591521,-1.1772102787516283,4
1888,-87.0,308.75,-1.2108897153577889,-1.2306803436007347,5
1888,-87.0,311.25,-1.236437273303419,-1.3936065657089316,7
1888,-87.0,313.75,-1.276079637898003,-1.5835442734759722,10
1888,-87.0,316.25,-1.3354933648046916,-1.4243559720478105,6
1888,-87.0,318.75,-1.361297257036808,-1.5614371610081337,6
1888,-87.0,321.25,-1.431129502755943,-1.6019522865308498,6
1888,-87.0,323.75,-1.3821725904572222,-1.672467340265808,9
1888,-87.0,326.25,-1.3446695473658292,-1.683608583335481,10
1888,-87.0,328.75,-1.3874505519014448,-1.709564698108668,10
1888,-87.0,331.25,-1.4509424259014827,-1.6395219949908035,7
1888,-87.0,333.75,-1.4040515081525486,-1.7844493244266184,11
1888,-87.0,336.25,-1.414291592584654,-1.7925385134974492,11
1888,-87.0,338.75,-1.420166252376625,-1.7284804918529515,10
1888,-87.0,341.25,-1.3943134816591116,-1.661892727263249,10
1888,-87.0,343.75,-1.4896424253282003,-1.8109340452051248,12
1888,-87.0,346.25,-1.5919138343324384,-1.923440017470485,12
1888,-87.0,348.75,-1.5266402798245977,-1.819474267432566,12
1888,-87.0,351.25,-1.559039625995253,-1.936471325069056,12
1888,-87.0,353.75,-1.5950512206062013,-1.9418326293180297,10
1888,-87.0,356.25,-1.4271840664325863,-1.7096478292801174,9
1888,-87.0,358.75,-1.4415712503508782,-1.8046320558942603,9
1888,-85.0,1.25,-1.6760009494225403,-2.2198217811485375,10
1888,-85.0,3.75,-1.6340650987229375,-2.2099904766553813,11
1888,-85.0,6.25,-1.6458897903466148,-2.0625112055917474,9
1888,-85.0,8.75,-1.6768813337786201,-2.146323018994865,9
1888,-85.0,11.25,-1.6511783380339509,-2.066109125564001,8
1888,-85.0,13.75,-1.5905016952835787,-2.0234625219430353,8
1888,-85.0,16.25,-1.6312010388885374,-2.0173543595112933,7
1888,-85.0,18.75,-1.6314042639477073,-2.0742813063004357,8
1888,-85.0,21.25,-1.7449187056609152,-2.199476308470382,8
1888,-85.0,23.75,-1.6316830458204312,-2.2323840161793655,10
1888,-85.0,26.25,-1.7131952802406363,-2.225709734407323,8
1888,-85.0,28.75,-1.829744487303044,-2.138992487541189,6
1888,-85.0,31.25,-1.7377377665131435,-2.1516395985018164,7
1888,-85.0,33.75,-1.6752468969180692,-2.215042403214932,9
1888,-85.0,36.25,-1.6634629099343297,-2.320248166095763,12
1888,-85.0,38.75,-1.707876595751818,-2.372314074100943,12
1888,-85.0,41.25,-1.7610625914718734,-2.384361025858711,12
1888,-85.0,43.75,-1.7005101314191498,-2.435652931556165,12
1888,-85.0,46.25,-1.7609543837312052,-2.4782249921832005,12
1888,-85.0,48.75,-1.6117000214366832,-2.39077093332082,11
1888,-85.0,51.25,-2.183847224642792,-2.406296256497986,5
1888,-85.0,53.75,-2.098168227773158,-2.3168063012156845,5
1888,-85.0,56.25,-1.9192138312948,-2.194792683734605,5
1888,-85.0,58.75,-1.969540880059093,-2.22477339991898,5
1888,-85.0,61.25,-1.5375065082999197,-2.2463171099467307,11
1888,-85.0,63.75,-1.58628316331514,-2.262758613343849,12
1888,-85.0,66.25,-1.589940890713988,-2.2377375807667006,12
1888,-85.0,68.75,-1.5758048751453952,-2.1670966181750915,12
1888,-85.0,71.25,-1.645429108645292,-2.211153988198714,12
1888,-85.0,73.75,-1.598159722635175,-2.1794023738540336,12
1888,-85.0,76.25,-1.4170571790943811,-2.001662032173767,12
1888,-85.0,78.75,-1.3452884150298996,-2.065308211329002,12
1888,-85.0,81.25,-1.3364972843256713,-1.7207623880804963,6
1888,-85.0,83.75,-1.3730526784584167,-1.889085933993422,8
1888,-85.0,86.25,-1.34122564334771,-1.8123435892429365,7
1888,-85.0,88.75,-1.3438674802447144,-1.9426797762101076,7
1888,-85.0,91.25,-1.2667354053445912,-1.831337206076204,7
1888,-85.0,93.75,-1.3244610892866628,-1.9728317919133969,8
1888,-85.0,96.25,-1.2968523736880295,-1.8668033580303844,7
1888,-85.0,98.75,-1.2167061917830577,-1.7824697622134895,8
1888,-85.0,101.25,-1.2546075030524806,-1.7223226331466817,6
1888,-85.0,103.75,-1.1288711289979103,-1.3424654241664873,6
1888,-85.0,106.25,-1.2548355927537076,-1.59797225269847,6
1888,-85.0,108.75,-1.1746270534385945,-1.3495074397939204,4
1888,-85.0,111.25,-1.239761006281461,-1.239761006281461,1
1888,-85.0,113.75,-1.086387333516425,-1.086387333516425,1
1888,-85.0,133.75,-1.015758529782747,-1.015758529782747,1
1888,-85.0,138.75,-1.008525651383661,-1.008525651383661,1
1888,-85.0,186.25,-1.1729475340495188,-1.221408675785953,3
1888,-85.0,196.25,-1.1299448304423065,-1.2189790553439093,5
1888,-85.0,218.75,-1.5338759384341738,-1.836702932686801,12
1888,-85.0,221.25,-1.5281938651748177,-1.8133763585796556,12
1888,-85.0,223.75,-1.5602719283314255,-1.8222993625664083,12
1888,-85.0,226.25,-1.3771889074375359,-1.577716008256224,12
1888,-85.0,228.75,-1.4550265376487166,-1.7111816915087552,12
1888,-85.0,231.25,-1.4148966165366887,-1.7351000354668495,12
1888,-85.0,233.75,-1.2929589359467288,-1.556688755521623,12
1888,-85.0,236.25,-1.1316340603960036,-1.3587059210040493,7
1888,-85.0,238.75,-1.0863814048745342,-1.1097632379298243,2
1888,-85.0,241.25,-1.0827054160515162,-1.0875293990145087,2
1888,-85.0,243.75,-1.0003159269129824,-1.0003159269129824,1
1888,-85.0,293.75,-1.008220210307808,-1.008220210307808,1
1888,-85.0,301.25,-1.0913829546038982,-1.0913829546038982,1
1888,-85.0,311.25,-1.1726243888358914,-1.3162136274301264,3
1888,-85.0,313.75,-1.1479857810196727,-1.3943384179238236,5
1888,-85.0,316.25,-1.1825696456469683,-1.302224257534354,4
1888,-85.0,318.75,-1.0721832346081608,-1.096520668747934,2
1888,-85.0,321.25,-1.0588352169746753,-1.0588352169746753,1
1888,-85.0,323.75,-1.0824702408279079,-1.082840214709611,2
1888,-85.0,326.25,-1.0202977889183436,-1.021561107748724,2
1888,-85.0,328.75,-1.2469392424330814,-1.4314795555561912,7
1888,-85.0,331.25,-1.2384036478407425,-1.6417449776566102,11
1888,-85.0,333.75,-1.3013864390955845,-1.800771287091509,11
1888,-85.0,336.25,-1.3655715391359617,-1.7590258270562051,9
1888,-85.0,338.75,-1.3812137221643845,-1.736355086678426,9
1888,-85.0,341.25,-1.5045144560058479,-1.8553826700739129,9
1888,-85.0,343.75,-1.551420027387188,-2.0649433945501,12
1888,-85.0,346.25,-1.6131131106628769,-1.986104540182472,10
1888,-85.0,348.75,-1.6165112950172116,-2.0892676666816143,11
1888,-85.0,351.25,-1.6972936453169385,-2.1006496244413566,9
1888,-85.0,353.75,-1.6213654879558126,-2.198809858171679,12
1888,-85.0,356.25,-1.7005643202737093,-2.2515368674561564,10
1888,-85.0,358.75,-1.6078724542888982,-2.25316085689874,12
1888,-83.0,1.25,-1.3235849632338863,-1.507392294749355,5
1888,-83.0,3.75,-1.4111667915644666,-1.577907454522274,5
1888,-83.0,6.25,-1.5294671834486615,-1.6504727741290224,5
1888,-83.0,8.75,-1.646194636578207,-1.7317975517210051,5
1888,-83.0,11.25,-1.6299019439189315,-1.724954580247379,5
1888,-83.0,13.75,-1.519033214120738,-1.634378550219746,5
1888,-83.0,16.25,-1.4344620444634832,-1.5283391533784334,5
1888,-83.0,18.75,-1.5259873407006395,-1.603518702481712,5
1888,-83.0,21.25,-1.3929045882765088,-1.524595458055041,5
1888,-83.0,23.75,-1.486532120719589,-1.5967763518479912,5
1888,-83.0,26.25,-1.641701088135439,-1.7552783848238278,5
1888,-83.0,28.75,-1.6632790356183325,-1.8262221564324996,5
1888,-83.0,31.25,-1.6999974741464812,-1.788684948929836,5
1888,-83.0,33.75,-1.5180523370137744,-1.7038700501392483,6
1888,-83.0,36.25,-1.6053135081847985,-1.6815134001199823,5
1888,-83.0,38.75,-1.7138773662108193,-1.7734749696384395,5
1888,-83.0,41.25,-1.6555919883479522,-1.875256434114107,6
1888,-83.0,43.75,-1.8330583087046466,-1.964216941477076,5
1888,-83.0,46.25,-1.74495268895982,-1.9227351050117631,5
1888,-83.0,48.75,-1.7405325718501594,-1.8422553992966295,5
1888,-83.0,51.25,-1.7082377440448002,-1.843610290418659,5
1888,-83.0,53.75,-1.8055507848323997,-1.9341849077515756,5
1888,-83.0,56.25,-1.673095943635177,-2.0537478016426927,7
1888,-83.0,58.75,-1.6912719449501352,-2.0991877557454024,7
1888,-83.0,61.25,-1.7990983633247943,-2.1828358563020616,7
1888,-83.0,63.75,-1.667046328623889,-2.1483633666465907,8
1888,-83.0,66.25,-1.6268863501108173,-2.0191408365354864,7
1888,-83.0,68.75,-1.4977498239166767,-1.9387605174975024,7
1888,-83.0,71.25,-1.5715404934222048,-1.8460264559142825,5
1888,-83.0,73.75,-1.5472158227816715,-1.8626035933787672,5
1888,-83.0,76.25,-1.384332542635269,-1.7097357258268795,5
1888,-83.0,78.75,-1.3510407658677006,-1.5796621572708591,4
1888,-83.0,81.25,-1.345324352814525,-1.5870808218879344,4
1888,-83.0,83.75,-1.30389190562791,-1.5473263836180502,4
1888,-83.0,86.25,-1.2823496992904289,-1.54759048347507,4
1888,-83.0,88.75,-1.3285042833442755,-1.3996355345344773,2
1888,-83.0,91.25,-1.266793760994454,-1.3370376594892452,2
1888,-83.0,93.75,-1.0955453969232978,-1.0955453969232978,1
1888,-83.0,96.25,-1.1469894246142174,-1.1634036735804436,2
1888,-83.0,98.75,-1.141225245921146,-1.14571725534875,2
1888,-83.0,101.25,-1.036628860204586,-1.036628860204586,1
1888,-83.0,103.75,-1.0286029726481996,-1.0526422331674814,2
1888,-83.0,106.25,-1.010825984945065,-1.010825984945065,1
1888,-83.0,108.75,-1.083257374265296,-1.083257374265296,1
1888,-83.0,111.25,-1.1272805592857396,-1.1272805592857396,1
1888,-83.0,113.75,-1.0607695222914502,-1.0607695222914502,1
1888,-83.0,116.25,-1.1585156172955258,-1.1585156172955258,1
1888,-83.0,118.75,-1.193568879187875,-1.193568879187875,1
1888,-83.0,153.75,-1.1634131693869945,-1.22940224229991,3
1888,-83.0,161.25,-1.014229476093235,-1.014229476093235,1
1888,-83.0,163.75,-1.195434320176418,-1.4305552526626233,11
1888,-83.0,208.75,-1.3305875445559199,-1.476954822142581,11
1888,-83.0,211.25,-1.442405267700227,-1.6383405269166436,12
1888,-83.0,213.75,-1.4352988290231143,-1.6658944351141312,12
1888,-83.0,216.25,-1.4069681058734165,-1.6446017851096166,11
1888,-83.0,218.75,-1.325312341948215,-1.5282075684835934,11
1888,-83.0,221.25,-1.2832886544439701,-1.4354856881760978,10
1888,-83.0,223.75,-1.3764935255288955,-1.635577788997889,11
1888,-83.0,226.25,-1.2839279092125915,-1.4465952839176204,9
1888,-83.0,228.75,-1.279369794900997,-1.4076617893421797,9
1888,-83.0,231.25,-1.1963997422674717,-1.268367211669103,7
1888,-83.0,233.75,-1.140339510348205,-1.196869655902818,6
1888,-83.0,236.25,-1.1116575387665413,-1.1714800953110254,7
1888,-83.0,238.75,-1.142319898806304,-1.231176058752009,7
1888,-83.0,241.25,-1.1179339409787605,-1.2099876874942923,7
1888,-83.0,243.75,-1.1230332032620935,-1.2034704690114424,7
1888,-83.0,246.25,-1.0972578813347516,-1.1900202860920244,7
1888,-83.0,248.75,-1.1024413487010816,-1.225288143938411,7
1888,-83.0,251.25,-1.1777205573905947,-1.320641085937577,3
1888,-83.0,253.75,-1.1783142044535286,-1.2756145565521555,2
1888,-83.0,256.25,-1.004418969376825,-1.004418969376825,1
1888,-83.0,301.25,-1.1249082124761969,-1.2090864251849631,3
1888,-83.0,308.75,-1.0096696029200996,-1.0096696029200996,1
1888,-83.0,311.25,-1.147691527913058,-1.221172436585226,3
1888,-83.0,313.75,-1.2830910986344692,-1.3921574235134853,3
1888,-83.0,316.25,-1.118164826622437,-1.118164826622437,1
1888,-83.0,318.75,-1.190562382075088,-1.204251290458699,2
1888,-83.0,323.75,-1.0869928590929416,-1.0869928590929416,1
1888,-83.0,326.25,-1.0663543685386367,-1.1387347148621036,3
1888,-83.0,328.75,-1.1183790456606777,-1.1183790456606777,1
1888,-83.0,338.75,-1.178911424697878,-1.3066423559460334,6
1888,-83.0,341.25,-1.1924332364082466,-1.2792240721592123,4
1888,-83.0,343.75,-1.1052438565829614,-1.2443361047533734,5
